#
# Output is generated by GenSAS 7.x-5.0
#
#Name     : The name of mRNA
#Start    : Start of alignment in subject
#End      : End of alignment in subject
#Match_Start  : Start of alignment in query
#Match_End    : End of alignment in query
#Score        : Row score of the match
#E-value      : E value of the match
#Identity     : Percentage of identical matches
#AL           : Alignment length
Name	Start	End	Score	Accession	Match_ID	Match_Start	Match_End	E-value	Identity	AL
M_mag.00g364270.m01	48	164	370	Q8MKW7	sp|Q8MKW7|RNZ_DROME	12	128	1.95e-39	54.701	117
M_mag.00g364290.m01	104	373	693	Q6P4M5	sp|Q6P4M5|GFOD1_XENTR	1	276	9.88e-88	45.848	277
M_mag.00g364300.m01	770	968	280	P98073	sp|P98073|ENTK_HUMAN	180	383	2.00e-25	31.754	211
M_mag.00g364310.m01	148	246	286	Q8BMS2	sp|Q8BMS2|SPON2_MOUSE	6	104	3.81e-31	54.545	99
M_mag.00g364410.m01	144	218	229	P06914	sp|P06914|CSP_PLAYO	112	186	6.08e-20	66.667	75
M_mag.00g364670.m01	31	867	892	G5EBF1	sp|G5EBF1|SAX3_CAEEL	6	817	2.05e-100	31.228	855
M_mag.00g365000.m01	987	1046	246	Q05D44	sp|Q05D44|IF2P_MOUSE	1	60	2.52e-25	73.333	60
M_mag.00g365190.m01	548	580	142	Q6WV17	sp|Q6WV17|GALT5_DROME	1	33	2.03e-11	69.697	33
M_mag.00g365200.m01	192	622	735	P20825	sp|P20825|POL2_DROME	1045	1473	6.37e-79	37.385	436
M_mag.00g365280.m01	610	977	455	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	1039	1372	3.99e-44	32.609	368
M_mag.00g365570.m01	470	649	216	O01639	sp|O01639|E75_CHOFU	15	191	9.35e-18	38.043	184
M_mag.00g365580.m01	190	517	1212	O77245	sp|O77245|E75_METEN	36	365	2.34e-158	90.909	330
M_mag.00g365850.m01	158	754	273	Q95SX7	sp|Q95SX7|RTBS_DROME	2	567	1.04e-23	25.645	620
M_mag.00g365860.m01	259	622	661	P20825	sp|P20825|POL2_DROME	7	373	9.33e-77	38.482	369
M_mag.00g366050.m01	358	628	513	P20825	sp|P20825|POL2_DROME	4	274	1.90e-55	38.971	272
M_mag.00g366060.m01	1036	1123	147	P10394	sp|P10394|POL4_DROME	16	103	3.39e-09	30.682	88
M_mag.00g366160.m01	1508	1651	190	O92815	sp|O92815|POL_WDSV	1	142	3.65e-14	31.724	145
M_mag.00g366200.m01	11	226	883	Q63009	sp|Q63009|ANM1_RAT	1	216	6.90e-119	75.463	216
M_mag.00g366210.m01	331	528	493	Q9WTW7	sp|Q9WTW7|S23A1_RAT	1	198	8.78e-58	61.111	198
M_mag.00g366220.m01	24	57	131	Q9Z2J0	sp|Q9Z2J0|S23A1_MOUSE	23	56	9.43e-10	61.765	34
M_mag.00g366240.m01	190	319	243	Q9W092	sp|Q9W092|CHIT2_DROME	1	139	1.27e-23	43.885	139
M_mag.00g366260.m01	170	227	151	Q9WTV1	sp|Q9WTV1|CH3L1_RAT	6	63	2.19e-12	43.103	58
M_mag.00g366270.m01	133	178	162	P68369	sp|P68369|TBA1A_MOUSE	7	52	6.25e-14	93.478	46
M_mag.00g366290.m01	240	339	282	P33610	sp|P33610|PRI2_MOUSE	1	101	1.27e-29	55.882	102
M_mag.00g366370.m01	35	103	202	Q9Y6E0	sp|Q9Y6E0|STK24_HUMAN	2	70	3.78e-19	88.406	69
M_mag.00g366380.m01	205	295	370	Q99KH8	sp|Q99KH8|STK24_MOUSE	1	90	1.09e-42	79.121	91
M_mag.00g366430.m01	639	862	192	Q95SX7	sp|Q95SX7|RTBS_DROME	2	209	5.66e-15	26.754	228
M_mag.00g366710.m01	679	942	311	Q5SNZ0	sp|Q5SNZ0|GRDN_MOUSE	2	265	9.00e-31	37.879	264
M_mag.00g366730.m01	961	1137	209	Q5SNZ0	sp|Q5SNZ0|GRDN_MOUSE	2	143	9.15e-19	37.288	177
M_mag.00g366860.m01	199	535	885	H9J9M0	sp|H9J9M0|CDA1_BOMMO	1	339	3.96e-114	48.824	340
M_mag.00g366880.m01	113	471	1245	H9J9M0	sp|H9J9M0|CDA1_BOMMO	58	440	2.67e-167	59.375	384
M_mag.00g366910.m01	194	539	1233	H9J9M0	sp|H9J9M0|CDA1_BOMMO	2	348	5.23e-167	66.954	348
M_mag.00g366960.m01	893	1236	296	P10394	sp|P10394|POL4_DROME	521	869	1.17e-25	27.479	353
M_mag.00g366970.m01	259	622	643	P20825	sp|P20825|POL2_DROME	7	373	2.82e-74	37.398	369
M_mag.00g367130.m01	527	840	352	Q95SX7	sp|Q95SX7|RTBS_DROME	8	314	1.34e-34	29.969	327
M_mag.00g367410.m01	256	301	229	Q24248	sp|Q24248|ARA_DROME	5	50	3.69e-23	97.826	46
M_mag.00g367780.m01	307	366	147	Q5RF63	sp|Q5RF63|RECQ1_PONAB	1	60	6.29e-12	40.000	60
M_mag.00g367790.m01	1619	1738	363	Q8NFU7	sp|Q8NFU7|TET1_HUMAN	1	117	4.91e-40	56.667	120
M_mag.00g367850.m01	588	638	258	M9NEY8	sp|M9NEY8|DMAD_DROME	362	412	2.79e-22	82.353	51
M_mag.00g368400.m01	192	622	730	P20825	sp|P20825|POL2_DROME	70	497	7.90e-85	37.385	436
M_mag.00g368410.m01	395	458	196	P23677	sp|P23677|IP3KA_HUMAN	1	63	6.94e-17	60.938	64
M_mag.00g368490.m01	157	499	776	Q4KKX4	sp|Q4KKX4|NCOR1_XENTR	47	384	1.40e-88	45.714	350
M_mag.00g368540.m01	104	304	271	Q6ZQF0	sp|Q6ZQF0|TOPB1_MOUSE	1	223	4.04e-26	28.509	228
M_mag.00g368560.m01	192	622	720	P20825	sp|P20825|POL2_DROME	101	528	5.69e-83	36.927	436
M_mag.00g368570.m01	793	1029	313	P27401	sp|P27401|POL_SFV3L	274	517	1.36e-28	30.328	244
M_mag.00g368640.m01	135	205	150	Q6P3B9	sp|Q6P3B9|RBFA_MOUSE	1	71	8.42e-11	42.254	71
M_mag.00g368650.m01	312	366	191	A0A0P6JG37	sp|A0A0P6JG37|ASAH1_HETGA	9	63	7.20e-18	60.000	55
M_mag.00g368730.m01	256	745	634	J3SBP3	sp|J3SBP3|PDE2_CROAD	1	482	1.16e-72	33.136	507
M_mag.00g368840.m01	778	1029	306	P23074	sp|P23074|POL_SFV1	591	847	6.32e-27	29.344	259
M_mag.00g368850.m01	192	622	614	P20825	sp|P20825|POL2_DROME	101	515	2.21e-68	34.174	436
M_mag.00g368940.m01	207	279	302	Q9P2Q2	sp|Q9P2Q2|FRM4A_HUMAN	1	73	1.50e-32	68.493	73
M_mag.00g369090.m01	109	211	240	Q6NXD2	sp|Q6NXD2|CHM2B_DANRE	1	102	2.91e-25	50.485	103
M_mag.00g369220.m01	4	136	178	Q6ZQT0	sp|Q6ZQT0|YD023_HUMAN	27	159	1.69e-15	27.820	133
M_mag.00g369260.m01	192	622	691	P20825	sp|P20825|POL2_DROME	963	1374	1.37e-73	36.468	436
M_mag.00g369350.m01	687	1209	1312	O93309	sp|O93309|SMC3_XENLA	3	515	4.89e-168	53.920	523
M_mag.00g369360.m01	458	658	648	Q5R4K5	sp|Q5R4K5|SMC3_PONAB	1	202	3.03e-77	56.931	202
M_mag.00g369370.m01	1	399	1323	P97690	sp|P97690|SMC3_RAT	1	399	1.00e-171	65.664	399
M_mag.00g369420.m01	46	100	187	Q80U56	sp|Q80U56|AVL9_MOUSE	5	59	2.35e-17	58.182	55
M_mag.00g369450.m01	155	299	159	Q86VQ0	sp|Q86VQ0|LCA5_HUMAN	3	147	4.10e-10	31.034	145
M_mag.00g369500.m01	483	759	431	P70501	sp|P70501|RBM10_RAT	174	460	1.09e-44	46.284	296
M_mag.00g369520.m01	29	231	431	Q18932	sp|Q18932|CAH2_CAEEL	1	198	5.35e-51	41.872	203
M_mag.00g369620.m01	64	343	152	Q6ZSS7	sp|Q6ZSS7|MFSD6_HUMAN	4	287	7.68e-10	24.579	297
M_mag.00g369640.m01	913	995	355	Q6VVW5	sp|Q6VVW5|ANPRB_MOUSE	1	83	1.37e-39	77.108	83
M_mag.00g369690.m01	781	946	544	Q86GV3	sp|Q86GV3|GCY28_CAEEL	1	164	1.96e-63	59.281	167
M_mag.00g369930.m01	2151	2248	336	Q93008	sp|Q93008|USP9X_HUMAN	7	104	1.49e-36	74.490	98
M_mag.00g370270.m01	181	234	132	Q8BNU0	sp|Q8BNU0|ARMC6_MOUSE	3	56	6.73e-10	44.444	54
M_mag.00g370310.m01	229	622	614	P20825	sp|P20825|POL2_DROME	1	367	3.05e-70	37.343	399
M_mag.00g370340.m01	802	1023	308	O93209	sp|O93209|POL_FFV	40	268	1.63e-29	29.694	229
M_mag.00g370380.m01	12	505	1048	Q9ULJ7	sp|Q9ULJ7|ANR50_HUMAN	1	482	1.74e-122	46.078	510
M_mag.00g370460.m01	7	146	226	Q0VBL6	sp|Q0VBL6|HIF3A_MOUSE	5	143	3.64e-21	36.552	145
M_mag.00g370510.m01	1572	1825	197	Q68DN1	sp|Q68DN1|CB016_HUMAN	24	253	7.99e-16	21.654	254
M_mag.00g370560.m01	192	1135	788	P0CT38	sp|P0CT38|TF25_SCHPO	228	1134	3.56e-85	26.577	967
M_mag.00g370600.m01	1	767	287	P21328	sp|P21328|RTJK_DROME	1	710	4.77e-25	22.637	804
M_mag.00g370670.m01	438	729	319	P21329	sp|P21329|RTJK_DROFU	44	327	9.45e-30	32.082	293
M_mag.00g370850.m01	548	726	225	Q9NBX4	sp|Q9NBX4|RTXE_DROME	5	180	3.13e-20	32.973	185
M_mag.00g370880.m01	216	762	382	Q9NBX4	sp|Q9NBX4|RTXE_DROME	91	624	8.68e-37	26.678	566
M_mag.00g370920.m01	729	892	195	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	10	174	3.54e-16	34.132	167
M_mag.00g371000.m01	611	737	189	P0CT35	sp|P0CT35|TF22_SCHPO	1	128	2.12e-16	34.884	129
M_mag.00g371060.m01	544	782	206	Q95SX7	sp|Q95SX7|RTBS_DROME	10	249	8.89e-17	28.063	253
M_mag.00g371090.m01	569	774	189	Q95SX7	sp|Q95SX7|RTBS_DROME	8	202	5.70e-14	28.365	208
M_mag.00g371170.m01	5	185	458	Q99884	sp|Q99884|SC6A7_HUMAN	5	187	2.78e-52	45.355	183
M_mag.00g371180.m01	565	730	229	P0CT35	sp|P0CT35|TF22_SCHPO	28	180	6.91e-21	29.341	167
M_mag.00g371190.m01	614	735	161	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	166	292	6.39e-11	33.333	132
M_mag.00g371220.m01	249	1008	863	Q03278	sp|Q03278|PO21_NASVI	53	819	4.94e-100	32.184	783
M_mag.00g371250.m01	793	1029	273	P27401	sp|P27401|POL_SFV3L	241	484	7.67e-24	28.689	244
M_mag.00g371260.m01	1357	1629	163	Q54RZ7	sp|Q54RZ7|Y1199_DICDI	55	307	1.41e-10	24.399	291
M_mag.00g371290.m01	435	767	409	Q9NBX4	sp|Q9NBX4|RTXE_DROME	164	494	2.08e-41	31.548	336
M_mag.00g371330.m01	6	840	532	P21328	sp|P21328|RTJK_DROME	459	1290	5.39e-54	26.249	861
M_mag.00g371340.m01	477	769	254	P21328	sp|P21328|RTJK_DROME	30	313	1.07e-21	27.907	301
M_mag.00g371360.m01	865	913	144	E9Q735	sp|E9Q735|UBE4A_MOUSE	3	51	1.41e-11	51.020	49
M_mag.00g371380.m01	974	1024	191	E9Q735	sp|E9Q735|UBE4A_MOUSE	1	51	1.06e-17	66.667	51
M_mag.00g371400.m01	192	1135	810	P0CT39	sp|P0CT39|TF26_SCHPO	228	1137	5.94e-88	26.887	967
M_mag.00g371420.m01	803	871	220	P46023	sp|P46023|GR101_LYMST	2	70	4.13e-21	59.420	69
M_mag.00g371490.m01	261	571	435	P20825	sp|P20825|POL2_DROME	9	278	3.32e-47	34.177	316
M_mag.00g371630.m01	408	622	380	P20825	sp|P20825|POL2_DROME	7	219	9.46e-41	39.545	220
M_mag.00g371640.m01	229	622	706	P20825	sp|P20825|POL2_DROME	1	392	8.89e-83	38.847	399
M_mag.00g371660.m01	276	461	287	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	44	231	3.09e-28	40.000	195
M_mag.00g371670.m01	316	553	323	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	6	232	1.64e-32	34.167	240
M_mag.00g371680.m01	82	152	160	Q96MW7	sp|Q96MW7|TIGD1_HUMAN	4	72	4.26e-13	43.662	71
M_mag.00g371750.m01	262	623	356	P04323	sp|P04323|POL3_DROME	9	293	1.69e-36	29.810	369
M_mag.00g371850.m01	295	419	303	P20825	sp|P20825|POL2_DROME	123	246	5.47e-30	47.200	125
M_mag.00g371870.m01	34	336	306	Q8I7P9	sp|Q8I7P9|POL5_DROME	101	363	3.79e-29	31.023	303
M_mag.00g371890.m01	795	1122	227	O93209	sp|O93209|POL_FFV	46	366	1.01e-18	24.642	349
M_mag.00g371940.m01	395	856	275	Q95SX7	sp|Q95SX7|RTBS_DROME	53	492	1.61e-23	25.751	466
M_mag.00g371960.m01	393	435	134	P69526	sp|P69526|TMPS9_RAT	1	43	2.64e-10	60.465	43
M_mag.00g371970.m01	214	323	243	P21902	sp|P21902|PCE_TACTR	1	105	1.47e-24	41.818	110
M_mag.00g372020.m01	318	832	444	Q9NBX4	sp|Q9NBX4|RTXE_DROME	109	625	1.82e-44	27.323	538
M_mag.00g372060.m01	323	734	333	P10394	sp|P10394|POL4_DROME	506	935	6.76e-30	26.351	444
M_mag.00g372080.m01	855	933	210	Q6R2W3	sp|Q6R2W3|SCND3_HUMAN	1	79	2.25e-19	49.367	79
M_mag.00g372090.m01	436	729	284	Q95SX7	sp|Q95SX7|RTBS_DROME	82	368	3.46e-26	31.525	295
M_mag.00g372130.m01	329	622	547	P20825	sp|P20825|POL2_DROME	2	298	4.85e-62	39.799	299
M_mag.00g372150.m01	436	842	390	Q95SX7	sp|Q95SX7|RTBS_DROME	238	642	6.62e-38	30.048	416
M_mag.00g372190.m01	192	622	734	P20825	sp|P20825|POL2_DROME	1056	1484	6.80e-79	37.385	436
M_mag.00g372220.m01	420	1135	786	P0CT38	sp|P0CT38|TF25_SCHPO	389	1082	4.44e-85	28.512	726
M_mag.00g372230.m01	103	840	531	P21328	sp|P21328|RTJK_DROME	589	1321	7.12e-54	27.273	759
M_mag.00g372240.m01	2	157	163	P03934	sp|P03934|TC1A_CAEEL	69	221	3.27e-12	28.662	157
M_mag.00g372390.m01	216	568	320	P04323	sp|P04323|POL3_DROME	86	406	5.69e-30	25.348	359
M_mag.00g372460.m01	30	118	206	D6WMZ8	sp|D6WMZ8|ESTJ_TRICA	23	112	5.68e-19	50.000	90
M_mag.00g372570.m01	455	573	154	P11369	sp|P11369|LORF2_MOUSE	17	138	1.68e-11	31.148	122
M_mag.00g372640.m01	18	167	149	Q8N752	sp|Q8N752|KC1AL_HUMAN	571	713	7.69e-09	29.801	151
M_mag.00g372650.m01	19	182	160	Q8N752	sp|Q8N752|KC1AL_HUMAN	30	190	1.30e-11	30.952	168
M_mag.00g372680.m01	304	482	349	Q6ZG77	sp|Q6ZG77|DCDA_ORYSJ	2	201	1.26e-37	41.872	203
M_mag.00g372720.m01	144	547	178	Q7XPJ0	sp|Q7XPJ0|KN14I_ORYSJ	375	747	1.19e-11	23.678	435
M_mag.00g372780.m01	1035	1159	179	P0CT37	sp|P0CT37|TF24_SCHPO	2	129	5.30e-15	28.125	128
M_mag.00g372830.m01	192	1114	797	P0CT38	sp|P0CT38|TF25_SCHPO	116	1004	7.14e-87	27.167	946
M_mag.00g372840.m01	678	1097	385	Q9UR07	sp|Q9UR07|TF211_SCHPO	15	402	8.91e-38	27.336	428
M_mag.00g372850.m01	28	429	455	P20825	sp|P20825|POL2_DROME	326	690	6.82e-46	32.840	405
M_mag.00g372870.m01	223	568	600	P20825	sp|P20825|POL2_DROME	458	801	1.92e-63	38.177	351
M_mag.00g373080.m01	192	622	738	P20825	sp|P20825|POL2_DROME	1056	1484	2.54e-79	37.385	436
M_mag.00g373110.m01	661	757	151	Q7LHG5	sp|Q7LHG5|YI31B_YEAST	58	153	4.03e-10	34.021	97
M_mag.00g373190.m01	411	621	218	Q95SX7	sp|Q95SX7|RTBS_DROME	22	238	8.57e-19	32.420	219
M_mag.00g373210.m01	457	837	263	P21328	sp|P21328|RTJK_DROME	21	346	6.62e-23	25.195	385
M_mag.00g373320.m01	150	194	157	Q96CB9	sp|Q96CB9|NSUN4_HUMAN	5	49	2.31e-13	66.667	45
M_mag.00g373330.m01	253	292	125	Q0V8R7	sp|Q0V8R7|NSUN4_BOVIN	1	40	3.03e-09	65.000	40
M_mag.00g373430.m01	476	723	291	Q9NBX4	sp|Q9NBX4|RTXE_DROME	21	261	9.97e-28	31.349	252
M_mag.00g373480.m01	399	622	310	P04323	sp|P04323|POL3_DROME	6	227	8.88e-31	33.766	231
M_mag.00g373530.m01	477	835	368	Q9NBX4	sp|Q9NBX4|RTXE_DROME	1	356	3.60e-36	28.065	367
M_mag.00g373580.m01	263	622	611	P20825	sp|P20825|POL2_DROME	1	363	6.51e-70	36.986	365
M_mag.00g373620.m01	157	840	410	P21328	sp|P21328|RTJK_DROME	1	679	2.13e-39	26.099	705
M_mag.00g373680.m01	793	996	280	P27401	sp|P27401|POL_SFV3L	558	768	5.22e-24	31.280	211
M_mag.00g373690.m01	192	622	737	P20825	sp|P20825|POL2_DROME	226	654	6.09e-84	37.385	436
M_mag.00g373720.m01	572	682	162	P21328	sp|P21328|RTJK_DROME	9	111	7.03e-13	35.714	112
M_mag.00g373730.m01	189	622	587	P20825	sp|P20825|POL2_DROME	236	622	1.07e-63	33.257	439
M_mag.00g373740.m01	1461	1596	158	Q5DTZ0	sp|Q5DTZ0|NYNRI_MOUSE	499	641	1.30e-09	31.250	144
M_mag.00g373780.m01	523	657	199	Q99NI3	sp|Q99NI3|GT2D2_MOUSE	18	153	3.47e-17	34.559	136
M_mag.00g373870.m01	646	737	147	P0CT35	sp|P0CT35|TF22_SCHPO	1	93	2.97e-11	36.559	93
M_mag.00g373960.m01	229	622	698	P20825	sp|P20825|POL2_DROME	1	392	1.20e-81	38.596	399
M_mag.00g374020.m01	305	526	183	P11369	sp|P11369|LORF2_MOUSE	43	239	1.07e-12	28.378	222
M_mag.00g374040.m01	411	654	260	Q95SX7	sp|Q95SX7|RTBS_DROME	26	271	5.70e-24	32.016	253
M_mag.00g374060.m01	585	770	227	P21328	sp|P21328|RTJK_DROME	50	233	1.08e-19	33.161	193
M_mag.00g374110.m01	39	292	240	Q4R6I1	sp|Q4R6I1|GIN1_MACFA	552	796	1.93e-19	26.336	262
M_mag.00g374160.m01	106	204	228	Q80XQ2	sp|Q80XQ2|TBCD5_MOUSE	1	100	3.80e-22	43.000	100
M_mag.00g374190.m01	209	353	154	P04323	sp|P04323|POL3_DROME	535	678	3.20e-09	26.712	146
M_mag.00g374240.m01	356	428	317	Q1LUA8	sp|Q1LUA8|EI3EB_DANRE	1	73	2.51e-35	78.082	73
M_mag.00g374290.m01	425	856	280	Q95SX7	sp|Q95SX7|RTBS_DROME	406	814	4.45e-24	26.196	439
M_mag.00g374400.m01	277	385	190	Q8I7P9	sp|Q8I7P9|POL5_DROME	24	132	3.02e-16	35.780	109
M_mag.00g374410.m01	492	738	258	Q95SX7	sp|Q95SX7|RTBS_DROME	137	377	6.79e-22	31.048	248
M_mag.00g374470.m01	488	842	371	Q95SX7	sp|Q95SX7|RTBS_DROME	61	414	3.72e-35	30.769	364
M_mag.00g374500.m01	1418	1661	234	P10273	sp|P10273|POL_FLV	419	657	1.29e-18	30.120	249
M_mag.00g374540.m01	449	565	198	P20825	sp|P20825|POL2_DROME	369	479	9.19e-15	44.628	121
M_mag.00g374550.m01	362	575	154	P10401	sp|P10401|POLY_DROME	230	433	2.26e-09	24.675	231
M_mag.00g374580.m01	1047	1162	166	P0CT34	sp|P0CT34|TF21_SCHPO	1	119	2.57e-13	33.613	119
M_mag.00g374590.m01	909	1000	136	Q09575	sp|Q09575|YRD6_CAEEL	2	91	1.48e-09	32.609	92
M_mag.00g374790.m01	138	407	162	P90920	sp|P90920|EGG6_CAEEL	195	442	1.86e-10	24.444	270
M_mag.00g374840.m01	549	842	268	Q95SX7	sp|Q95SX7|RTBS_DROME	20	311	5.17e-23	29.043	303
M_mag.00g374880.m01	488	858	365	Q95SX7	sp|Q95SX7|RTBS_DROME	6	378	1.33e-35	30.809	383
M_mag.00g374910.m01	255	300	134	Q7T0Q5	sp|Q7T0Q5|NOL10_XENLA	1	46	2.14e-10	45.652	46
M_mag.00g375000.m01	112	558	510	Q8I7P9	sp|Q8I7P9|POL5_DROME	171	525	2.35e-54	31.403	449
M_mag.00g375010.m01	211	834	342	Q9NBX4	sp|Q9NBX4|RTXE_DROME	56	647	2.47e-31	23.520	642
M_mag.00g375100.m01	525	780	159	P15594	sp|P15594|RTP2_TRYBG	165	422	6.14e-10	24.735	283
M_mag.00g375120.m01	234	450	212	P10401	sp|P10401|POLY_DROME	8	223	3.65e-18	25.909	220
M_mag.00g375130.m01	304	422	331	Q9Z1F2	sp|Q9Z1F2|SC5AB_RAT	3	129	2.22e-35	62.205	127
M_mag.00g375170.m01	382	595	403	P20825	sp|P20825|POL2_DROME	47	265	5.31e-43	40.639	219
M_mag.00g375190.m01	403	645	200	P21328	sp|P21328|RTJK_DROME	12	254	2.24e-16	28.455	246
M_mag.00g375280.m01	441	762	207	Q9NBX4	sp|Q9NBX4|RTXE_DROME	31	304	5.37e-16	23.263	331
M_mag.00g375310.m01	163	629	870	P20825	sp|P20825|POL2_DROME	117	581	1.73e-100	37.580	471
M_mag.00g375380.m01	589	895	451	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	22	330	1.35e-48	35.599	309
M_mag.00g375490.m01	223	567	609	P20825	sp|P20825|POL2_DROME	844	1186	3.06e-63	39.143	350
M_mag.00g375620.m01	453	892	266	Q95SX7	sp|Q95SX7|RTBS_DROME	889	1315	6.24e-22	26.767	467
M_mag.00g375630.m01	745	1114	284	Q9UR07	sp|Q9UR07|TF211_SCHPO	63	407	5.44e-25	25.066	379
M_mag.00g375660.m01	192	622	715	P20825	sp|P20825|POL2_DROME	873	1301	8.42e-77	36.697	436
M_mag.00g375710.m01	3	63	176	Q8NHS0	sp|Q8NHS0|DNJB8_HUMAN	6	66	4.31e-16	52.459	61
M_mag.00g376100.m01	1	38	147	P35875	sp|P35875|PARP_DROME	1	38	1.44e-11	65.789	38
M_mag.00g376320.m01	296	381	229	P55035	sp|P55035|PSMD4_DROME	212	304	5.35e-20	47.664	107
M_mag.00g376360.m01	244	484	155	P42683	sp|P42683|LCK_CHICK	48	267	5.94e-10	25.882	255
M_mag.00g376390.m01	62	285	281	Q9BRS8	sp|Q9BRS8|LARP6_HUMAN	116	318	8.80e-26	30.804	224
M_mag.00g376400.m01	116	726	805	G4RK44	sp|G4RK44|TPSP_THETK	6	564	4.72e-96	33.596	634
M_mag.00g376500.m01	453	642	153	Q03278	sp|Q03278|PO21_NASVI	4	189	1.61e-10	32.843	204
M_mag.00g376520.m01	334	482	154	Q588U8	sp|Q588U8|CFDP2_TRAJA	12	159	1.57e-10	26.316	152
M_mag.00g376550.m01	39	264	338	Q6PD10	sp|Q6PD10|IP6K1_MOUSE	1	211	2.69e-36	35.398	226
M_mag.00g376760.m01	83	186	156	P12024	sp|P12024|CHAO_DROME	1	105	2.46e-12	40.000	105
M_mag.00g376830.m01	820	930	190	P0DP91	sp|P0DP91|ERPG3_HUMAN	44	155	1.29e-15	36.283	113
M_mag.00g376840.m01	252	392	381	Q3U4G3	sp|Q3U4G3|XXLT1_MOUSE	1	140	5.83e-44	46.207	145
M_mag.00g376960.m01	245	481	558	Q562C7	sp|Q562C7|PUM3_RAT	1	236	3.37e-66	43.882	237
M_mag.00g376980.m01	11	217	613	Q08DJ8	sp|Q08DJ8|HSF1_BOVIN	6	208	8.59e-71	58.173	208
M_mag.00g376990.m01	28	124	349	Q9VZZ9	sp|Q9VZZ9|DOS_DROME	3	99	5.02e-33	59.794	97
M_mag.00g377050.m01	701	840	254	Q80UM3	sp|Q80UM3|NAA15_MOUSE	1	141	3.42e-24	39.716	141
M_mag.00g377070.m01	408	586	341	P20825	sp|P20825|POL2_DROME	145	328	4.29e-34	41.848	184
M_mag.00g377160.m01	550	839	217	P21329	sp|P21329|RTJK_DROFU	14	296	3.32e-17	26.351	296
M_mag.00g377190.m01	14	391	1564	O16797	sp|O16797|RL3_DROME	1	378	0.0	76.984	378
M_mag.00g377210.m01	193	281	187	P13496	sp|P13496|DCTN1_DROME	1	82	1.14e-16	48.315	89
M_mag.00g377270.m01	1142	1589	344	Q6H236	sp|Q6H236|PEG3_BOVIN	15	462	7.39e-33	25.670	448
M_mag.00g377300.m01	329	622	542	P20825	sp|P20825|POL2_DROME	2	298	1.92e-61	39.799	299
M_mag.00g377340.m01	2	66	184	Q8NHS0	sp|Q8NHS0|DNJB8_HUMAN	3	67	8.46e-16	52.308	65
M_mag.00g377500.m01	323	387	198	Q8I7P9	sp|Q8I7P9|POL5_DROME	157	221	2.64e-16	47.692	65
M_mag.00g377650.m01	411	816	260	Q95SX7	sp|Q95SX7|RTBS_DROME	26	382	5.02e-23	26.969	419
M_mag.00g377700.m01	527	838	289	Q95SX7	sp|Q95SX7|RTBS_DROME	2	306	9.49e-27	29.193	322
M_mag.00g378030.m01	3	225	430	A4FUB8	sp|A4FUB8|TM115_BOVIN	9	237	3.49e-50	45.887	231
M_mag.00g378100.m01	329	395	225	Q06441	sp|Q06441|TSP4_XENLA	4	71	4.28e-22	66.176	68
M_mag.00g378110.m01	270	303	124	P35444	sp|P35444|COMP_RAT	1	34	6.58e-09	70.588	34
M_mag.00g378140.m01	583	717	197	Q9NBX4	sp|Q9NBX4|RTXE_DROME	276	407	9.28e-15	36.429	140
M_mag.00g378190.m01	698	859	283	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	3	165	2.74e-28	36.364	165
M_mag.00g378210.m01	720	923	323	A4IFA3	sp|A4IFA3|GT2D2_BOVIN	1	206	5.15e-33	34.135	208
M_mag.00g378220.m01	495	842	332	Q95SX7	sp|Q95SX7|RTBS_DROME	283	623	3.63e-30	29.692	357
M_mag.00g378240.m01	420	670	219	Q9NBX4	sp|Q9NBX4|RTXE_DROME	15	281	5.56e-17	26.667	270
M_mag.00g378270.m01	1454	1553	146	P10273	sp|P10273|POL_FLV	5	101	1.45e-09	33.000	100
M_mag.00g378280.m01	620	842	191	Q95SX7	sp|Q95SX7|RTBS_DROME	35	255	9.76e-14	29.004	231
M_mag.00g378290.m01	487	588	171	Q9NBX4	sp|Q9NBX4|RTXE_DROME	6	107	2.53e-14	36.275	102
M_mag.00g378340.m01	157	840	387	P21328	sp|P21328|RTJK_DROME	1	645	2.80e-37	26.118	693
M_mag.00g378410.m01	259	622	584	P20825	sp|P20825|POL2_DROME	7	362	3.31e-66	35.772	369
M_mag.00g378430.m01	229	622	683	P20825	sp|P20825|POL2_DROME	1	384	1.20e-79	38.095	399
M_mag.00g378450.m01	168	623	701	P04323	sp|P04323|POL3_DROME	363	821	1.76e-75	35.032	471
M_mag.00g378480.m01	453	708	267	Q95SX7	sp|Q95SX7|RTBS_DROME	267	510	1.83e-22	32.422	256
M_mag.00g378560.m01	420	1173	803	P0CT41	sp|P0CT41|TF212_SCHPO	205	918	5.92e-89	28.590	766
M_mag.00g378600.m01	572	840	262	P21328	sp|P21328|RTJK_DROME	9	272	3.20e-23	29.603	277
M_mag.00g378640.m01	213	734	308	P21328	sp|P21328|RTJK_DROME	40	601	6.22e-28	25.128	585
